Core label	depth	compdepth	age	cw13	cw18
GeoB1721-7	4,98	5,05	183,00	-0,23	3,80
GeoB1721-7	5,03	5,10	185,78	-0,21	3,62
GeoB1721-7	5,08	5,15	188,62	0,08	3,34
GeoB1721-7	5,13	5,20	191,51	0,10	2,99
GeoB1721-7	5,18	5,25	194,44	0,19	3,01
GeoB1721-7	5,23	5,30	197,40	-0,14	2,94
GeoB1721-7	5,28	5,35	200,38		
GeoB1721-7	5,33	5,40	203,35	0,22	2,59
GeoB1721-7	5,38	5,45	206,31	-0,09	3,07
GeoB1721-7	5,43	5,50	209,25	0,01	3,56
GeoB1721-7	5,48	5,55	212,14	0,59	2,77
GeoB1721-7	5,53	5,60	214,99	0,45	2,88
GeoB1721-7	5,58	5,65	217,77	0,54	2,66
GeoB1721-7	5,63	5,70	220,48	0,51	2,81
GeoB1721-7	5,68	5,75	223,09	-0,18	3,25
GeoB1721-7	5,73	5,80	225,60	-0,24	3,19
GeoB1721-7	5,78	5,85	228,00	-0,05	3,57
GeoB1721-7	5,83	5,90	230,27	0,09	3,57
GeoB1721-7	5,88	5,95	232,42	-0,44	3,57
GeoB1721-7	5,93	6,00	234,46		
GeoB1721-7	5,98	6,05	236,41	-0,02	3,58
GeoB1721-7	6,03	6,10	238,28	0,07	3,53
GeoB1721-7	6,08	6,15	240,08	0,22	3,35
GeoB1721-7	6,13	6,20	241,82	0,12	2,89
GeoB1721-7	6,18	6,25	243,50	0,46	2,31
GeoB1721-7	6,23	6,30	245,15	-0,01	3,03
GeoB1721-7	6,28	6,35	246,78	0,17	3,47
GeoB1721-7	6,33	6,40	248,39	0,27	3,62
GeoB1721-7	6,38	6,45	250,00	0,05	3,89
GeoB1721-7	6,43	6,50	251,62		
GeoB1721-7	6,48	6,55	253,25	-0,12	3,59
GeoB1721-7	6,53	6,60	254,91	-0,21	3,76
GeoB1721-7	6,58	6,65	256,61		
GeoB1721-7	6,63	6,70	258,34	-0,05	3,70
GeoB1721-7	6,68	6,75	260,12	-0,33	3,73
GeoB1721-7	6,73	6,80	261,95	-0,09	3,74
GeoB1721-7	6,78	6,85	263,85	-0,43	3,10
GeoB1721-7	6,83	6,90	265,82	0,22	3,86
GeoB1721-7	6,88	6,95	267,87	-0,59	3,91
GeoB1721-7	6,93	7,00	270,00	-0,64	3,80
GeoB1721-7	6,98	7,05	272,23	-0,27	3,84
GeoB1721-7	7,03	7,10	274,53	-0,20	3,79
GeoB1721-7	7,08	7,15	276,91	-0,14	3,35
GeoB1721-7	7,13	7,20	279,33	0,38	3,23
GeoB1721-7	7,18	7,25	281,79	0,06	3,28
GeoB1721-7	7,23	7,30	284,28	0,24	2,74
GeoB1721-7	7,28	7,35	286,79	0,07	2,80
GeoB1721-7	7,33	7,40	289,29	0,13	3,08
GeoB1721-7	7,38	7,45	291,77	-0,14	3,51
GeoB1721-7	7,43	7,50	294,23	-0,20	3,63
GeoB1721-7	7,48	7,55	296,64		
GeoB1721-7	7,53	7,60	299,00	0,12	3,80
GeoB1721-7	7,58	7,65	301,29	0,26	3,69
GeoB1721-7	7,63	7,70	303,51	0,26	3,64
GeoB1721-7	7,68	7,75	305,68	0,34	3,59
GeoB1721-7	7,73	7,80	307,78	0,15	3,40
GeoB1721-7	7,78	7,85	309,84	-0,11	3,26
GeoB1721-7	7,83	7,90	311,84	0,06	3,44
GeoB1721-7	7,88	7,95	313,81	-0,02	3,01
GeoB1721-7	7,93	8,00	315,73	0,22	3,06
GeoB1721-7	7,98	8,05	317,62	0,21	2,98
GeoB1721-7	8,03	8,10	319,48	0,00	2,82
GeoB1721-7	8,08	8,15	321,31	0,09	2,96
GeoB1721-7	8,13	8,20	323,12	0,22	3,19
GeoB1721-7	8,18	8,25	324,91	0,50	2,73
GeoB1721-7	8,23	8,30	326,69	0,48	2,61
GeoB1721-7	8,28	8,35	328,46	0,35	2,62
GeoB1721-7	8,33	8,40	330,23	0,48	2,39
GeoB1721-7	8,38	8,45	332,00	0,15	2,58
GeoB1721-7	8,43	8,50	333,77	-0,04	3,10
GeoB1721-7	8,48	8,55	335,56	-0,18	3,60
GeoB1721-7	8,53	8,60	337,35	-0,36	3,93
GeoB1721-7	8,58	8,65	339,17	-0,22	4,16
GeoB1721-7	8,63	8,70	341,00	-0,29	4,21
GeoB1721-7	8,68	8,75	342,86	-0,10	4,04
GeoB1721-7	8,73	8,80	344,75	-0,15	3,86
GeoB1721-7	8,78	8,85	346,65		
GeoB1721-7	8,83	8,90	348,58	-0,30	3,62
GeoB1721-7	8,88	8,95	350,51	-0,42	3,84
GeoB1721-7	8,93	9,00	352,46	-0,51	3,91
GeoB1721-7	8,98	9,05	354,41	-0,35	3,81
GeoB1721-7	9,03	9,10	356,37	-0,36	3,80
GeoB1721-7	9,08	9,15	358,33	-0,34	3,72
GeoB1721-7	9,13	9,20	360,29	-0,31	3,67
GeoB1721-7	9,18	9,25	362,24	-0,34	3,78
GeoB1721-7	9,23	9,30	364,19	-0,03	3,68
GeoB1721-7	9,28	9,35	366,12	-0,06	3,71
GeoB1721-7	9,33	9,40	368,04	-0,08	3,43
GeoB1721-7	9,38	9,45	369,94	0,28	3,46
GeoB1721-7	9,43	9,50	371,82	0,01	3,54
GeoB1721-7	9,48	9,55	373,67	-0,01	3,48
GeoB1721-7	9,53	9,60	375,50	0,19	3,65
GeoB1721-7	9,58	9,65	377,30	0,09	3,36
GeoB1721-7	9,63	9,70	379,07	0,33	3,38
GeoB1721-7	9,68	9,75	380,82	0,37	3,27
GeoB1721-7	9,73	9,80	382,55	0,13	3,39
GeoB1721-7	9,78	9,85	384,28	0,20	3,15
GeoB1721-7	9,83	9,90	386,00	0,21	3,23
