Core label	depth	compdepth	age	cw13	cw18
GeoB1105-4	1,83	1,98	32,60	0,30	3,87
GeoB1105-4	1,88	2,03	33,86	0,33	3,96
GeoB1105-4	1,93	2,08	35,15	0,42	3,92
GeoB1105-4	1,98	2,13	36,46	0,19	3,97
GeoB1105-4	2,03	2,18	37,79	0,30	3,90
GeoB1105-4	2,08	2,23	39,12	0,31	4,04
GeoB1105-4	2,13	2,28	40,45	0,24	4,06
GeoB1105-4	2,18	2,33	41,77	0,12	4,06
GeoB1105-4	2,23	2,38	43,08	0,46	4,02
GeoB1105-4	2,28	2,43	44,37	0,34	4,06
GeoB1105-4	2,33	2,48	45,63	0,42	3,86
GeoB1105-4	2,38	2,53	46,85	0,34	3,86
GeoB1105-4	2,43	2,58	48,03	0,43	3,76
GeoB1105-4	2,48	2,63	49,15	0,22	4,00
GeoB1105-4	2,53	2,68	50,22	0,00	3,81
GeoB1105-4	2,58	2,73	51,22	0,63	3,82
GeoB1105-4	2,63	2,78	52,15	0,36	3,80
GeoB1105-4	2,68	2,83	53,00	0,47	3,62
GeoB1105-4	2,73	2,88	53,77	0,15	3,64
GeoB1105-4	2,78	2,93	54,54	0,29	3,82
GeoB1105-4	2,83	2,98	55,36	0,45	3,60
GeoB1105-4	2,88	3,03	56,33	-0,34	3,92
GeoB1105-4	2,93	3,08	57,52	-0,07	3,91
GeoB1105-4	2,98	3,13	59,00	0,04	3,86
GeoB1105-4	3,03	3,18	60,81	-0,29	3,96
GeoB1105-4	3,08	3,23	62,86	-0,15	3,97
GeoB1105-4	3,13	3,28	65,00	-0,24	4,13
GeoB1105-4	3,18	3,33	67,11	0,05	3,87
GeoB1105-4	3,23	3,38	69,13	0,30	3,75
GeoB1105-4	3,28	3,43	71,00	0,47	3,59
GeoB1105-4	3,33	3,48	72,70	0,56	3,72
GeoB1105-4	3,38	3,53	74,23	0,25	3,59
GeoB1105-4	3,43	3,58	75,60	0,70	3,63
GeoB1105-4	3,48	3,63	76,85	0,57	3,39
GeoB1105-4	3,53	3,68	77,99	0,56	3,50
GeoB1105-4	3,58	3,73	79,03	0,58	3,34
GeoB1105-4	3,63	3,78	80,00	0,77	3,07
GeoB1105-4	3,68	3,83	80,92	0,54	3,09
GeoB1105-4	3,73	3,88	81,81	0,49	3,17
GeoB1105-4	3,78	3,93	82,72	0,94	2,99
GeoB1105-4	3,83	3,98	83,65	0,66	3,20
GeoB1105-4	3,88	4,03	84,66	0,50	3,12
GeoB1105-4	3,93	4,08	85,77	0,41	3,39
GeoB1105-4	3,98	4,13	87,00	0,53	3,52
GeoB1105-4	4,03	4,18	88,38	0,71	3,37
GeoB1105-4	4,08	4,23	89,88	0,44	3,24
GeoB1105-4	4,13	4,28	91,45	0,24	3,35
GeoB1105-4	4,18	4,33	93,06	0,43	3,25
GeoB1105-4	4,23	4,38	94,66	0,60	3,15
GeoB1105-4	4,28	4,43	96,21	0,74	3,10
GeoB1105-4	4,33	4,48	97,67	0,86	3,09
GeoB1105-4	4,38	4,53	99,00	0,79	3,00
GeoB1105-4	4,43	4,58	100,17	0,71	3,08
GeoB1105-4	4,48	4,63	101,21	0,71	3,21
GeoB1105-4	4,53	4,68	102,16	0,71	3,07
GeoB1105-4	4,58	4,73	103,06	0,68	3,14
GeoB1105-4	4,63	4,78	103,95	0,33	3,22
GeoB1105-4	4,68	4,83	104,88	0,13	3,46
GeoB1105-4	4,73	4,88	105,88	0,49	3,27
GeoB1105-4	4,78	4,93	107,00	0,19	3,55
GeoB1105-4	4,83	4,98	108,26	0,36	3,54
GeoB1105-4	4,88	5,03	109,66	0,35	3,34
GeoB1105-4	4,93	5,08	111,15	0,53	3,15
GeoB1105-4	4,98	5,13	112,72	0,43	2,98
GeoB1105-4	5,03	5,18	114,32	0,74	2,89
GeoB1105-4	5,08	5,23	115,94	0,60	2,98
GeoB1105-4	5,13	5,28	117,55	0,90	2,61
GeoB1105-4	5,18	5,33	119,12	0,69	2,44
GeoB1105-4	5,23	5,38	120,61	0,77	2,47
GeoB1105-4	5,28	5,43	122,00	0,58	2,29
GeoB1105-4	5,33	5,48	123,28	0,73	2,36
GeoB1105-4	5,38	5,53	124,47	0,68	2,35
GeoB1105-4	5,43	5,58	125,62	0,20	2,57
GeoB1105-4	5,48	5,63	126,78	0,21	3,35
GeoB1105-4	5,53	5,68	128,00	0,26	3,62
GeoB1105-4	5,58	5,73	129,31	0,10	3,79
GeoB1105-4	5,63	5,78	130,68	-0,01	4,01
GeoB1105-4	5,68	5,83	132,11	-0,01	3,79
GeoB1105-4	5,73	5,88	133,56	0,10	4,24
GeoB1105-4	5,78	5,93	135,00	-0,05	4,41
GeoB1105-4	5,83	5,98	136,41	-0,47	4,33
GeoB1105-4	5,88	6,03	137,79	-0,22	4,10
GeoB1105-4	5,93	6,08	139,13	-0,21	4,12
GeoB1105-4	5,98	6,13	140,42	-0,08	3,96
GeoB1105-4	6,03	6,18	141,66	-0,20	4,10
GeoB1105-4	6,08	6,23	142,84	-0,11	4,11
GeoB1105-4	6,13	6,28	143,96	-0,08	3,98
GeoB1105-4	6,18	6,33	145,02	-0,32	4,10
GeoB1105-4	6,23	6,38	146,00	-0,23	3,98
GeoB1105-4	6,28	6,43	146,92	-0,28	3,99
GeoB1105-4	6,33	6,48	147,82	-0,24	4,06
GeoB1105-4	6,38	6,53	148,77	-0,56	4,08
GeoB1105-4	6,43	6,58	149,81	-0,33	4,14
GeoB1105-4	6,48	6,63	151,00	-0,21	4,24
GeoB1105-4	6,53	6,68	152,39	-0,34	4,06
GeoB1105-4	6,58	6,73	153,97	0,17	4,12
GeoB1105-4	6,63	6,78	155,69	-0,09	3,90
GeoB1105-4	6,68	6,83	157,53	-0,27	4,01
GeoB1105-4	6,73	6,88	159,46	0,00	3,99
GeoB1105-4	6,78	6,93	161,44	0,02	3,87
GeoB1105-4	6,83	6,98	163,43	-0,20	3,92
GeoB1105-4	6,88	7,03	165,42	0,31	3,80
GeoB1105-4	6,93	7,08	167,37	0,05	3,69
GeoB1105-4	6,98	7,13	169,24	-0,20	3,62
GeoB1105-4	7,03	7,18	171,00	-0,04	3,59
GeoB1105-4	7,08	7,23	172,63	-0,29	3,69
GeoB1105-4	7,13	7,28	174,13	0,16	3,68
GeoB1105-4	7,18	7,33	175,51	-0,24	3,75
GeoB1105-4	7,23	7,38	176,76	-0,06	3,78
GeoB1105-4	7,28	7,43	177,92	0,14	3,93
GeoB1105-4	7,33	7,48	178,97	0,14	3,60
GeoB1105-4	7,38	7,53	179,93	0,21	3,62
GeoB1105-4	7,43	7,58	180,80	0,02	3,53
GeoB1105-4	7,48	7,63	181,60	0,09	3,95
GeoB1105-4	7,53	7,68	182,33	-0,06	3,76
GeoB1105-4	7,58	7,73	183,00	-0,01	3,85
GeoB1105-4	7,63	7,78	183,62	-0,13	3,82
GeoB1105-4	7,68	7,83	184,18	-0,01	3,76
GeoB1105-4	7,73	7,88	184,70	0,05	3,82
GeoB1105-4	7,78	7,93	185,17	0,01	3,70
GeoB1105-4	7,83	7,98	185,61	0,11	3,52
GeoB1105-4	7,88	8,03	186,00	0,48	3,45
GeoB1105-4	7,93	8,08	186,37	0,27	3,63
GeoB1105-4	7,98	8,13	186,72	0,34	3,57
GeoB1105-4	8,03	8,18	187,10	0,38	3,33
GeoB1105-4	8,08	8,23	187,52	0,72	3,16
GeoB1105-4	8,13	8,28	188,01	0,08	2,99
GeoB1105-4	8,18	8,33	188,61	0,10	3,44
GeoB1105-4	8,23	8,38	189,32	0,46	3,16
GeoB1105-4	8,28	8,43	190,20	0,45	3,24
GeoB1105-4	8,33	8,48	191,25	0,78	2,90
GeoB1105-4	8,38	8,53	192,51	0,68	2,84
GeoB1105-4	8,43	8,58	194,00	0,63	2,75
GeoB1105-4	8,48	8,63	195,74	0,78	2,80
GeoB1105-4	8,53	8,68	197,70	0,55	2,88
GeoB1105-4	8,58	8,73	199,83	0,80	2,73
GeoB1105-4	8,63	8,78	202,09	0,42	2,76
GeoB1105-4	8,68	8,83	204,44	0,64	3,13
GeoB1105-4	8,73	8,88	206,84	0,57	3,12
GeoB1105-4	8,78	8,93	209,24	0,78	3,04
GeoB1105-4	8,83	8,98	211,59	0,69	2,87
GeoB1105-4	8,88	9,03	213,86	0,74	2,79
GeoB1105-4	8,93	9,08	216,00	0,87	2,71
GeoB1105-4	8,98	9,13	217,98	0,58	2,98
GeoB1105-4	9,03	9,18	219,79	1,01	2,83
GeoB1105-4	9,08	9,23	221,43	0,03	3,04
GeoB1105-4	9,13	9,28	222,91	0,14	2,94
GeoB1105-4	9,18	9,33	224,24	-0,31	3,61
GeoB1105-4	9,23	9,38	225,40	-0,11	3,38
GeoB1105-4	9,28	9,43	226,42	-0,09	3,86
GeoB1105-4	9,33	9,48	227,28	-0,43	3,79
GeoB1105-4	9,38	9,53	228,00	0,14	3,91
GeoB1105-4	9,43	9,58	228,58	0,11	3,85
GeoB1105-4	9,48	9,63	229,04	0,47	3,56
GeoB1105-4	9,53	9,68	229,39	-0,13	3,76
GeoB1105-4	9,58	9,73	229,68	-0,24	3,74
GeoB1105-4	9,63	9,78	229,90	0,14	3,50
GeoB1105-4	9,68	9,83	230,10	0,42	3,71
GeoB1105-4	9,73	9,88	230,28	-0,05	3,50
GeoB1105-4	9,78	9,93	230,48	-0,17	3,59
GeoB1105-4	9,83	9,98	230,71	0,47	3,51
GeoB1105-4	9,88	10,03	231,00	0,15	3,31
GeoB1105-4	9,93	10,08	231,37	0,76	2,81
GeoB1105-4	9,98	10,13	231,83	0,52	3,03
GeoB1105-4	10,03	10,18	232,42	0,69	2,94
GeoB1105-4	10,08	10,23	233,16	0,54	2,71
GeoB1105-4	10,13	10,28	234,06	0,57	2,63
GeoB1105-4	10,18	10,33	235,16	0,46	2,60
GeoB1105-4	10,23	10,38	236,46	0,74	2,76
GeoB1105-4	10,28	10,43	238,00	0,40	2,32
GeoB1105-4	10,33	10,48	239,77	0,13	3,32
GeoB1105-4	10,38	10,53	241,63	0,29	3,56
GeoB1105-4	10,43	10,58	243,43	0,14	3,45
GeoB1105-4	10,48	10,63	245,00	0,39	3,49
GeoB1105-4	10,53	10,68	246,24	0,35	3,57
GeoB1105-4	10,58	10,73	247,23	0,28	3,92
GeoB1105-4	10,63	10,78	248,11	-0,21	4,02
GeoB1105-4	10,68	10,83	249,00	0,10	4,01
GeoB1105-4	10,73	10,88	250,02	-0,02	4,03
GeoB1105-4	10,78	10,93	251,17	0,21	4,01
GeoB1105-4	10,83	10,98	252,43	-0,14	3,85
GeoB1105-4	10,88	11,03	253,80	0,09	3,94
GeoB1105-4	10,93	11,08	255,24	0,03	3,62
GeoB1105-4	10,98	11,13	256,75	0,29	3,79
GeoB1105-4	11,03	11,18	258,30	-0,19	3,78
GeoB1105-4	11,08	11,23	259,88	-0,05	3,68
GeoB1105-4	11,13	11,28	261,48	-0,04	3,41
GeoB1105-4	11,18	11,33	263,06	0,09	4,00
GeoB1105-4	11,23	11,38	264,63	-0,51	3,81
GeoB1105-4	11,28	11,43	266,15	-0,53	3,77
GeoB1105-4	11,33	11,48	267,61	-0,52	3,86
GeoB1105-4	11,38	11,53	269,00	-0,45	3,96
GeoB1105-4	11,43	11,58	270,30	-0,40	3,90
GeoB1105-4	11,48	11,63	271,52	-0,27	3,89
GeoB1105-4	11,53	11,68	272,67	0,02	3,36
GeoB1105-4	11,58	11,73	273,77	-0,51	3,82
GeoB1105-4	11,63	11,78	274,82	-0,40	3,83
GeoB1105-4	11,68	11,83	275,84	-0,21	3,61
GeoB1105-4	11,73	11,88	276,84	-0,34	3,75
GeoB1105-4	11,78	11,93	277,83	-0,03	3,71
GeoB1105-4	11,83	11,98	278,83	0,11	3,79
GeoB1105-4	11,88	12,03	279,84	0,34	3,47
GeoB1105-4	11,93	12,08	280,89	0,76	3,26
GeoB1105-4	11,98	12,13	281,98	0,73	3,38
GeoB1105-4	12,03	12,18	283,12	0,77	3,11
GeoB1105-4	12,08	12,23	284,33	0,64	3,07
GeoB1105-4	12,13	12,28	285,62	0,46	3,01
GeoB1105-4	12,18	12,33	287,00	0,67	2,96
GeoB1105-4	12,23	12,38	288,48	0,09	3,46
GeoB1105-4	12,28	12,43	290,03	0,05	3,35
GeoB1105-4	12,33	12,48	291,61	-0,36	3,54
GeoB1105-4	12,38	12,53	293,21	0,32	3,67
GeoB1105-4	12,43	12,58	294,78	0,05	3,68
GeoB1105-4	12,48	12,63	296,29	-0,13	3,73
GeoB1105-4	12,53	12,68	297,70	0,05	3,68
GeoB1105-4	12,58	12,73	299,00	-0,58	3,77
GeoB1105-4	12,63	12,78	300,15	0,16	3,65
GeoB1105-4	12,68	12,83	301,17	-0,03	3,48
GeoB1105-4	12,73	12,88	302,07	-0,02	3,70
GeoB1105-4	12,78	12,93	302,89	-0,09	3,63
GeoB1105-4	12,83	12,98	303,64	0,59	3,37
GeoB1105-4	12,88	13,03	304,35	0,54	3,38
GeoB1105-4	12,93	13,08	305,04	0,69	3,20
GeoB1105-4	12,98	13,13	305,73	0,30	3,33
GeoB1105-4	13,03	13,18	306,44	0,45	3,29
GeoB1105-4	13,08	13,23	307,21	0,45	3,22
GeoB1105-4	13,13	13,28	308,04	0,17	3,16
GeoB1105-4	13,18	13,33	308,96	0,56	3,04
GeoB1105-4	13,23	13,38	310,00	0,79	2,79
GeoB1105-4	13,28	13,43	311,17	0,36	2,83
GeoB1105-4	13,33	13,48	312,46	0,09	2,79
GeoB1105-4	13,38	13,53	313,87	0,53	3,09
GeoB1105-4	13,43	13,58	315,37	0,40	2,98
GeoB1105-4	13,48	13,63	316,95	-0,57	3,03
GeoB1105-4	13,53	13,68	318,61	0,54	2,99
GeoB1105-4	13,58	13,73	320,32	0,68	2,91
GeoB1105-4	13,63	13,78	322,07	0,78	2,53
GeoB1105-4	13,68	13,83	323,85	0,47	2,53
GeoB1105-4	13,73	13,88	325,65	0,81	2,47
GeoB1105-4	13,78	13,93	327,45	0,66	2,40
GeoB1105-4	13,83	13,98	329,24	0,61	2,45
GeoB1105-4	13,88	14,03	331,00	0,53	2,24
GeoB1105-4	13,93	14,08	332,73	0,46	2,50
GeoB1105-4	13,98	14,13	334,42	-0,02	3,07
GeoB1105-4	14,03	14,18	336,09	-0,19	3,40
GeoB1105-4	14,08	14,23	337,74	-0,20	3,94
GeoB1105-4	14,13	14,28	339,37	-0,22	3,94
GeoB1105-4	14,18	14,33	341,00	-0,22	4,29
GeoB1105-4	14,23	14,38	342,62	-0,22	4,15
GeoB1105-4	14,28	14,43	344,24	-0,02	4,14
GeoB1105-4	14,33	14,48	345,86	-0,04	4,14
GeoB1105-4	14,38	14,53	347,48	-0,09	4,06
GeoB1105-4	14,43	14,58	349,09	0,03	4,07
GeoB1105-4	14,48	14,63	350,71	-0,03	4,00
GeoB1105-4	14,53	14,68	352,32	0,24	4,15
GeoB1105-4	14,58	14,73	353,94	0,25	3,95
GeoB1105-4	14,63	14,78	355,55	0,28	3,85
GeoB1105-4	14,68	14,83	357,16	-0,17	3,79
GeoB1105-4	14,73	14,88	358,77	-0,15	3,86
GeoB1105-4	14,78	14,93	360,39	-0,06	3,80
GeoB1105-4	14,83	14,98	362,00	-0,22	3,93
GeoB1105-4	14,88	15,03	363,62	-0,14	3,83
GeoB1105-4	14,93	15,08	365,23	-0,25	3,92
GeoB1105-4	14,98	15,13	366,85	-0,47	3,90
