Core label	depth	compdepth	age	cw13	cw18
GeoB1523-1	3,83	3,84	149,23	-0,08	4,18
GeoB1523-1	3,88	3,89	151,37		
GeoB1523-1	3,93	3,94	153,51		
GeoB1523-1	3,98	3,99	155,65		
GeoB1523-1	4,03	4,04	157,78	0,01	4,05
GeoB1523-1	4,08	4,09	159,92		
GeoB1523-1	4,13	4,14	162,06		
GeoB1523-1	4,18	4,19	164,19	0,30	3,77
GeoB1523-1	4,23	4,24	166,33	0,71	3,87
GeoB1523-1	4,28	4,29	168,47	0,83	3,87
GeoB1523-1	4,33	4,34	170,61	0,51	3,86
GeoB1523-1	4,38	4,39	172,74	0,25	3,96
GeoB1523-1	4,43	4,44	174,88	0,29	3,83
GeoB1523-1	4,48	4,49	177,02	0,41	3,89
GeoB1523-1	4,53	4,54	179,15	0,03	3,87
GeoB1523-1	4,58	4,59	181,29		
GeoB1523-1	4,63	4,64	183,50	0,34	3,94
GeoB1523-1	4,68	4,69	185,97	0,40	3,48
GeoB1523-1	4,73	4,74	188,45	0,44	3,78
GeoB1523-1	4,78	4,79	190,92	0,47	3,36
GeoB1523-1	4,83	4,84	193,40		
GeoB1523-1	4,88	4,89	195,87		
GeoB1523-1	4,93	4,94	198,35	0,79	3,33
GeoB1523-1	4,98	4,99	200,82		
GeoB1523-1	5,03	5,04	203,30	1,01	3,15
GeoB1523-1	5,08	5,09	205,77	0,87	2,63
GeoB1523-1	5,13	5,14	208,25	1,07	2,88
GeoB1523-1	5,18	5,19	210,72	0,51	3,11
GeoB1523-1	5,23	5,24	213,20	1,05	3,01
GeoB1523-1	5,28	5,29	215,67	1,15	3,01
GeoB1523-1	5,33	5,34	218,15	0,83	2,94
GeoB1523-1	5,38	5,39	220,62	0,51	2,91
GeoB1523-1	5,43	5,44	223,10	-0,02	3,52
GeoB1523-1	5,48	5,49	225,57	-0,05	3,94
GeoB1523-1	5,53	5,54	228,05		
GeoB1523-1	5,58	5,59	230,53		
GeoB1523-1	5,63	5,64	233,00	-0,25	3,60
GeoB1523-1	5,68	5,69	236,20	0,62	3,22
GeoB1523-1	5,73	5,74	239,40		
GeoB1523-1	5,78	5,79	242,60	0,66	3,13
GeoB1523-1	5,83	5,84	245,80		
GeoB1523-1	5,88	5,89	249,00	0,20	3,91
GeoB1523-1	5,93	5,94	252,67		
GeoB1523-1	5,98	5,99	256,33		
GeoB1523-1	6,03	6,04	260,00		
GeoB1523-1	6,08	6,09	263,67		
GeoB1523-1	6,13	6,14	267,33	-0,13	3,93
GeoB1523-1	6,18	6,19	271,00	-0,44	4,09
GeoB1523-1	6,23	6,24	275,58		
GeoB1523-1	6,28	6,29	280,17	0,51	3,92
GeoB1523-1	6,33	6,34	284,75	0,22	3,36
GeoB1523-1	6,38	6,39	289,33	0,16	3,49
GeoB1523-1	6,43	6,44	293,92	0,16	3,50
GeoB1523-1	6,48	6,49	298,50	0,13	3,80
GeoB1523-1	6,53	6,54	302,80		
GeoB1523-1	6,58	6,59	307,10	0,65	3,67
GeoB1523-1	6,63	6,64	311,40		
GeoB1523-1	6,68	6,69	315,70		
GeoB1523-1	6,73	6,74	320,00	0,99	2,83
GeoB1523-1	6,78	6,79	324,30	0,94	2,91
GeoB1523-1	6,83	6,84	328,60		
GeoB1523-1	6,88	6,89	332,90		
GeoB1523-1	6,93	6,94	337,20		
GeoB1523-1	6,98	6,99	341,50	-0,07	3,88
GeoB1523-1	7,03	7,04	345,35		
GeoB1523-1	7,08	7,09	349,21		
GeoB1523-1	7,13	7,14	353,06	0,57	3,78
GeoB1523-1	7,18	7,19	356,92	0,60	3,72
GeoB1523-1	7,23	7,24	360,77	0,49	3,74
