/* DATA DESCRIPTION:
Citation:	Harris, SE (2002): Stable carbon and oxygen isotope ratios of benthic foraminifera in the Late Pliocene-Pleistocene section of ODP Site 181-1123 in the Southwest Pacific (Table T1), doi:10.1594/PANGAEA.700860,
	Supplement to: Harris, Sara E (2002): Data Report: Late Pliocene-Pleistocene carbon and oxygen stable isotopes from benthic foraminifers at Ocean Drilling Program Site 1123 in the Southwest Pacific, In: Richter, C. (ed.), Proceedings of the Ocean Drilling Program, Scientific Results, 181, 1-10 (online), doi:10.2973/odp.proc.sr.181.203.2002
Abstract:	Stable isotope records were generated for a late Pliocene-early Pleistocene interval from Ocean Drilling Program (ODP) Site 1123 in the southwest Pacific (41°47 S, 171°30 W; 3290 m water depth). Based on these data, new revisions were made to the shipboard splice and composite section. The isotope records will be used to evaluate the influence of North Atlantic and Southern Ocean deepwater masses on water entering the Pacific in the Deep Western Boundary Current. Three holes were cored at Site 1123, yielding a complete composite section over approximately the last 4.7 m.y. A representative spliced record ("the splice") was developed aboard ship based on magnetic susceptibility, gamma ray attenuation bulk density, and percent reflectance data from the three adjacent holes (Carter, McCave, Richter, Carter, et al., 1999, doi:10.2973/odp.proc.ir.181.2000). No gaps in the sedimentary record were detected for the multiple-cored section of Site 1123. In addition to the isotope data, postcruise revisions to the splice and composite section based on stable isotope data are described here.
Project(s):	Ocean Drilling Program (ODP) (URI: http://odp.pangaea.de/)
Coverage:	WEST: -171.4990 * EAST: -171.4990 * SOUTH: -41.7860 * NORTH: -41.7860
	MINIMUM DEPTH, sediment: 45.3 m * MAXIMUM DEPTH, sediment: 100.0 m
Event(s):	181-1123 * LATITUDE: -41.7860 * LONGITUDE: -171.4990 * ELEVATION: -3290.0 m * DATE/TIME: 1998-09-12T00:00:00 * DATE/TIME 2: 1998-09-24T00:00:00 * RECOVERY: 899.50 m * PENETRATION: 1279.90 m * CAMPAIGN: Leg181 (URI: doi:10.2973/odp.proc.ir.181.2000) * BASIS: Joides Resolution (URI: http://odp.pangaea.de/resolutn.html) * DEVICE: Composite Core * COMMENT: 102 cores; 957 m cored; 322.9 m drilled; 94% recovery
Comment:	Depth, sediment is the depth of each Hole (mbsf). Interspecies corrections for oxygen isotope values followed Shackleton (1974), adding 0.64 to delta18O values from Cibicides sp. An offset of -0.9 was added to delta13C values measured from Uvigerina sp. (Duplessy et al., 1984, doi:10.1016/0033-5894(84)90099-1); 0.35 was added to the delta18O value for the single Nuttalides umbonifera analyzed (Shackleton and Hall, 1984, doi:10.2973/dsdp.proc.81.116.1984). The average species offsets between C. wuellerstorfi and Uvigerina sp. that were calculated for duplicates within the Site 1123 data set are in statistical agreement with these offsets
Parameter(s):	DEPTH, sediment [m] (Depth) * Geocode
	Depth, composite [mcd] (Depth c) * PI: Harris, Sara E
	Depth, composite revised [rmcd] (Depth cr) * PI: Harris, Sara E
	Sample code/label (Label) * PI: Harris, Sara E * METHOD: ODP sample designation (URI: hdl:10013/epic.27914.d001)
	Cibicides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: Harris, Sara E * METHOD: Mass spectrometer Finnigan MAT 252
	Cibicides wuellerstorfi, d18O [per mil PDB] (C. wuellerstorfi d18O) * PI: Harris, Sara E * METHOD: Mass spectrometer Finnigan MAT 252
	Cibicides sp., d13C [per mil PDB] (Cibicides sp. d13C) * PI: Harris, Sara E * METHOD: Mass spectrometer Finnigan MAT 252
	Cibicides sp., d18O [per mil PDB] (Cibicides sp. d18O) * PI: Harris, Sara E * METHOD: Mass spectrometer Finnigan MAT 252
	Cibicides cicatricosus, d13C [per mil PDB] (C. cicatricosus d13C) * PI: Harris, Sara E * METHOD: Mass spectrometer Finnigan MAT 252
	Cibicides cicatricosus, d18O [per mil PDB] (C. cicatricosus d18O) * PI: Harris, Sara E * METHOD: Mass spectrometer Finnigan MAT 252
	Cibicides corpulentus, d13C [per mil PDB] (C. corpulentus d13C) * PI: Harris, Sara E * METHOD: Mass spectrometer Finnigan MAT 252
	Cibicides corpulentus, d18O [per mil PDB] (C. corpulentus d18O) * PI: Harris, Sara E * METHOD: Mass spectrometer Finnigan MAT 252
	Cibicides kullenbergi, d13C [per mil PDB] (C. kullenbergi d13C) * PI: Harris, Sara E * METHOD: Mass spectrometer Finnigan MAT 252
	Cibicides kullenbergi, d18O [per mil PDB] (C. kullenbergi d18O) * PI: Harris, Sara E * METHOD: Mass spectrometer Finnigan MAT 252
	Cibicides pachyderma, d13C [per mil PDB] (C. pachyderma d13C) * PI: Harris, Sara E * METHOD: Mass spectrometer Finnigan MAT 252
	Cibicides pachyderma, d18O [per mil PDB] (C. pachyderma d18O) * PI: Harris, Sara E * METHOD: Mass spectrometer Finnigan MAT 252
	Cibicides robertsonianus, d18O [per mil PDB] (C. robertsonianus d18O) * PI: Harris, Sara E * METHOD: Mass spectrometer Finnigan MAT 252
	Nuttallides umbonifer, d13C [per mil PDB] (N. umbonifer d13C) * PI: Harris, Sara E * METHOD: Mass spectrometer Finnigan MAT 252
	Nuttallides umbonifer, d18O [per mil PDB] (N. umbonifer d18O) * PI: Harris, Sara E * METHOD: Mass spectrometer Finnigan MAT 252
	Uvigerina hispida, d13C [per mil PDB] (U. hispida d13C) * PI: Harris, Sara E * METHOD: Mass spectrometer Finnigan MAT 252
	Uvigerina hispida, d18O [per mil PDB] (U. hispida d18O) * PI: Harris, Sara E * METHOD: Mass spectrometer Finnigan MAT 252
	Uvigerina peregrina, d13C [per mil PDB] (U. peregrina d13C) * PI: Harris, Sara E * METHOD: Mass spectrometer Finnigan MAT 252
	Uvigerina peregrina, d18O [per mil PDB] (U. peregrina d18O) * PI: Harris, Sara E * METHOD: Mass spectrometer Finnigan MAT 252
	Uvigerina sp., d13C [per mil PDB] (Uvigerina sp. d13C) * PI: Harris, Sara E * METHOD: Mass spectrometer Finnigan MAT 252
	Uvigerina sp., d18O [per mil PDB] (Uvigerina sp. d18O) * PI: Harris, Sara E * METHOD: Mass spectrometer Finnigan MAT 252
	Comment (Comment) * PI: Harris, Sara E * COMMENT: Single individual test analyses of the size fraction >150 µm, if more than 1 individual is analysed the numbers are given in the comment. C. wuellerstorfi sp. = species uncertain, identified to genus, C. wuellerstorfi ? = uncertain, very close to C. wuellerstorfi
Size:	4040 data points
*/
Depth [m]	Depth c [mcd]	Depth cr [rmcd]	Label	C. wuellerstorfi d13C [per mil PDB]	C. wuellerstorfi d18O [per mil PDB]	Cibicides sp. d13C [per mil PDB]	Cibicides sp. d18O [per mil PDB]	C. cicatricosus d13C [per mil PDB]	C. cicatricosus d18O [per mil PDB]	C. corpulentus d13C [per mil PDB]	C. corpulentus d18O [per mil PDB]	C. kullenbergi d13C [per mil PDB]	C. kullenbergi d18O [per mil PDB]	C. pachyderma d13C [per mil PDB]	C. pachyderma d18O [per mil PDB]	C. robertsonianus d18O [per mil PDB]	N. umbonifer d13C [per mil PDB]	N. umbonifer d18O [per mil PDB]	U. hispida d13C [per mil PDB]	U. hispida d18O [per mil PDB]	U. peregrina d13C [per mil PDB]	U. peregrina d18O [per mil PDB]	Uvigerina sp. d13C [per mil PDB]	Uvigerina sp. d18O [per mil PDB]	Comment
69.85	71.58	74.44	181-1123C-8H-3,85-87	0.247	4.057																				
69.90	73.71	76.42	181-1123A-8H-5,80-82	-0.096	4.102																				
69.90	73.71	76.42	181-1123A-8H-5,80-82	0.366	4.026																				
69.95	71.68	74.54	181-1123C-8H-3,95-97	-0.215	3.996																				
70.05	71.78	74.64	181-1123C-8H-3,105-107	0.474	3.998																				
70.15	71.88	74.74	181-1123C-8H-3,115-117	0.061	3.828																				
70.25	71.98	74.84	181-1123C-8H-3,125-127	0.187	3.852																				
70.35	72.08	74.94	181-1123C-8H-3,135-137	0.077	3.848																				
70.45	72.18	75.04	181-1123C-8H-3,145-147	-0.043	3.943																				
70.55	72.28	75.14	181-1123C-8H-4,5-7	-0.259	4.224																				C. wuellerstorfi 2
70.65	72.38	75.24	181-1123C-8H-4,15-17	-0.325	4.439																				
70.75	72.48	75.34	181-1123C-8H-4,25-27	-0.219	4.481																				C. wuellerstorfi?
70.75	72.48	75.34	181-1123C-8H-4,25-27	-0.327	4.374																				C. wuellerstorfi 2
70.85	72.58	75.44	181-1123C-8H-4,35-37	-0.188	4.523																				
70.95	72.68	75.54	181-1123C-8H-4,45-47	-0.101	3.983																				
71.05	72.78	75.64	181-1123C-8H-4,55-57	0.101	4.257																				
71.15	72.88	75.74	181-1123C-8H-4,65-67	-0.341	4.011																				
71.25	72.98	75.84	181-1123C-8H-4,75-77	0.403	3.899																				
71.35	73.08	75.94	181-1123C-8H-4,85-87	0.238	3.793																				
71.45	73.18	76.04	181-1123C-8H-4,95-97	-0.081	3.955																				
71.55	73.28	76.14	181-1123C-8H-4,105-107	0.164	3.690																				
71.65	73.38	76.24	181-1123C-8H-4,115-117	0.144	3.948																				
71.75	73.48	76.34	181-1123C-8H-4,125-127	-0.211	4.207																				
72.05	73.78	76.64	181-1123C-8H-5,5-7	0.106	4.094																				C. wuellerstorfi 2
72.05	73.78	76.64	181-1123C-8H-5,5-7	-0.194	4.155																				
72.15	73.88	76.74	181-1123C-8H-5,15-17	0.106	4.091																				
72.24	76.71	79.57	181-1123B-9H-2,84-86	-0.435	4.040																				
72.24	76.71	79.57	181-1123B-9H-2,84-86	0.237	4.056																				
72.25	73.98	76.84	181-1123C-8H-5,25-27	0.279	3.884																0.639	3.844			
72.34	76.81	79.67	181-1123B-9H-2,94-96	-0.698	4.563																				C. wuellerstorfi 2
72.35	74.08	76.94	181-1123C-8H-5,35-37	0.573	3.849																				
72.44	76.91	79.77	181-1123B-9H-2,104-106	-0.688	4.290																				
72.45	74.18	77.04	181-1123C-8H-5,45-47			0.276	3.745																		
72.54	77.01	79.87	181-1123B-9H-2,114-116	-0.250	4.440																				
72.55	74.28	77.14	181-1123C-8H-5,55-57	0.533	3.543																				
72.65	74.38	77.24	181-1123C-8H-5,65-67	0.529	3.615																				
72.74	77.21	80.07	181-1123B-9H-2,134-136	0.223	3.955																				
72.75	74.48	77.34	181-1123C-8H-5,75-77	0.635	3.753																				
72.84	77.31	80.17	181-1123B-9H-2,144-146	0.101	3.966																				C. wuellerstorfi 2
72.85	74.58	77.44	181-1123C-8H-5,85-87	0.251	4.238																				
72.94	77.41	80.27	181-1123B-9H-3,4-6	0.345	3.828																				
72.95	74.68	77.54	181-1123C-8H-5,95-97	0.103	4.377																				C. wuellerstorfi 2
73.04	77.51	80.37	181-1123B-9H-3,14-16	-0.047	3.847																				
73.05	74.78	77.64	181-1123C-8H-5,105-107	0.143	4.261																				
73.14	77.61	80.47	181-1123B-9H-3,24-26	0.015	3.995																				
73.14	77.61	80.47	181-1123B-9H-3,24-26	0.085	3.742																				C. wuellerstorfi 2
73.15	74.88	77.74	181-1123C-8H-5,115-117	0.330	4.057																				
73.24	77.71	80.57	181-1123B-9H-3,34-36	0.217	3.874																				
73.25	74.98	77.84	181-1123C-8H-5,125-127	0.380	4.165																				
73.34	77.81	80.67	181-1123B-9H-3,44-46	-0.305	4.030																				
73.35	75.08	77.94	181-1123C-8H-5,135-137	0.209	4.061																				
73.44	77.91	80.77	181-1123B-9H-3,54-56	-0.019	4.044																				
73.44	77.91	80.77	181-1123B-9H-3,54-56	0.172	3.791																				
73.45	75.18	78.04	181-1123C-8H-5,145-147	0.196	4.050																				
73.55	75.28	78.14	181-1123C-8H-6,5-7																		0.348	3.633			U. peregrina 3
73.64	78.11	80.97	181-1123B-9H-3,74-76																		0.416	3.637			
73.65	75.38	78.24	181-1123C-8H-6,15-17	0.328	3.849																				
73.74	78.21	81.07	181-1123B-9H-3,84-86	0.214	3.870																				C. wuellerstorfi 2
73.75	75.48	78.34	181-1123C-8H-6,25-27	0.428	3.926																				
73.84	78.31	81.17	181-1123B-9H-3,94-96	0.191	3.958																				
73.85	75.58	78.44	181-1123C-8H-6,35-37	0.051	3.714																				
73.94	78.41	81.27	181-1123B-9H-3,104-106	0.158	3.675																				
73.95	75.68	78.54	181-1123C-8H-6,45-47	0.362	4.238																				
74.04	78.51	81.37	181-1123B-9H-3,114-116	0.198	3.979														0.331	3.984					U. hispida 3
74.05	75.78	78.64	181-1123C-8H-6,55-57	0.158	3.707																				
74.14	78.61	81.47	181-1123B-9H-3,124-126	0.340	3.645																				
74.14	78.61	81.47	181-1123B-9H-3,124-126	-0.429	4.168																				
74.15	75.88	78.74	181-1123C-8H-6,65-67	-0.015	4.040																				
74.25	75.98	78.84	181-1123C-8H-6,75-77	0.184	3.942																				
74.35	76.08	78.94	181-1123C-8H-6,85-87	0.364	3.966																				
74.44	78.91	81.77	181-1123B-9H-4,4-6	-0.015	4.166														0.517	3.706					C. wuellerstorfi 2
74.45	76.18	79.04	181-1123C-8H-6,95-97	0.280	3.787																				
74.54	79.01	81.87	181-1123B-9H-4,14-16																-0.338	4.329					
74.55	76.28	79.14	181-1123C-8H-6,105-107	0.307	3.671																				
74.64	79.11	81.97	181-1123B-9H-4,24-26	0.203	4.030																				
74.65	76.38	79.24	181-1123C-8H-6,115-117	0.069	4.130																				
74.74	79.21	82.07	181-1123B-9H-4,34-36	0.216	4.086																				C. wuellerstorfi 2
74.75	76.48	79.34	181-1123C-8H-6,125-127	-0.067	4.166																				
74.84	79.31	82.17	181-1123B-9H-4,44-46	-0.172	3.945																				
74.84	79.31	82.17	181-1123B-9H-4,44-46	0.304	3.865																				C. wuellerstorfi 3
74.85	76.58	79.44	181-1123C-8H-6,135-137	-0.306	4.455																				
74.85	76.58	79.44	181-1123C-8H-6,135-137	-0.442	4.355																				
74.94	79.41	82.27	181-1123B-9H-4,54-56	-0.534	3.963														0.630	3.344					
74.95	76.68	79.54	181-1123C-8H-6,145-147	-0.155	3.843																				
75.04	79.51	82.37	181-1123B-9H-4,64-66			0.174	4.025																		Cibicides sp. 2
75.14	79.61	82.47	181-1123B-9H-4,74-76			0.104	4.102																		
75.24	79.71	82.57	181-1123B-9H-4,84-86			0.258	3.927																		
75.34	79.81	82.67	181-1123B-9H-4,94-96					0.050	4.034																
75.44	79.91	82.77	181-1123B-9H-4,104-106			0.068	4.144																		Cibicides sp. 2
75.54	80.01	82.87	181-1123B-9H-4,114-116	0.171	4.053																				
75.64	80.11	82.97	181-1123B-9H-4,124-126	0.379	3.775																				
75.74	80.21	83.07	181-1123B-9H-4,134-136	0.267	3.739																				
75.84	80.31	83.17	181-1123B-9H-4,144-146	0.230	4.032																				C. wuellerstorfi 2
75.94	80.41	83.27	181-1123B-9H-5,4-6	0.151	3.839																				
76.04	80.51	83.37	181-1123B-9H-5,14-16	0.401	3.745																				
76.04	80.51	83.37	181-1123B-9H-5,14-16	0.380	3.767																				
76.14	80.61	83.47	181-1123B-9H-5,24-26	0.333	3.660																				
76.24	80.71	83.57	181-1123B-9H-5,34-36	0.292	3.511																				
76.34	80.81	83.67	181-1123B-9H-5,44-46	0.171	3.666																				
76.44	80.91	83.77	181-1123B-9H-5,54-56																		0.566	3.565			
76.54	81.01	83.87	181-1123B-9H-5,64-66			0.066	3.910																		
78.10	82.49	85.41	181-1123A-9H-4,100-102					0.328	3.889																
78.20	82.59	85.51	181-1123A-9H-4,110-112	0.295	3.931																				
78.20	82.59	85.51	181-1123A-9H-4,110-112	0.494	3.960																				
78.35	81.08	83.94	181-1123C-9H-2,135-137	0.041	3.943																				
78.45	81.18	84.04	181-1123C-9H-2,145-147			-0.208	4.294																		Cibicides sp. 2
78.55	81.28	84.14	181-1123C-9H-3,5-7	-0.799	4.103																				C. wuellerstorfi 2
78.65	81.38	84.24	181-1123C-9H-3,15-17	0.220	3.835																				
78.75	81.48	84.34	181-1123C-9H-3,25-27			0.214	3.991																		Cibicides sp. 2
78.85	81.58	84.44	181-1123C-9H-3,35-37																		0.485	3.471			U. peregrina 2
78.95	81.68	84.54	181-1123C-9H-3,45-47			0.188	3.566																		Cibicides sp. 2
79.05	81.78	84.64	181-1123C-9H-3,55-57	0.476	3.589																				
79.15	81.88	84.74	181-1123C-9H-3,65-67			0.045	3.900																		
79.25	81.98	84.84	181-1123C-9H-3,75-77	0.307	3.783																				
79.35	82.08	84.94	181-1123C-9H-3,85-87			-0.096	4.111																		
79.45	82.18	85.04	181-1123C-9H-3,95-97			-0.160	4.116																		Cibicides sp. 2
79.65	82.38	85.24	181-1123C-9H-3,115-117	-0.052	4.406																				
79.65	82.38	85.24	181-1123C-9H-3,115-117	-0.336	4.214																				
79.75	82.48	85.34	181-1123C-9H-3,125-127	-0.038	4.142																				C. wuellerstorfi 2
80.05	82.78	85.64	181-1123C-9H-4,5-7	0.266	3.720																				C. wuellerstorfi (puffy)
80.15	82.88	85.74	181-1123C-9H-4,15-17	0.158	3.700																				
80.25	82.98	85.84	181-1123C-9H-4,25-27	0.221	3.656																				
80.35	83.08	85.94	181-1123C-9H-4,35-37	0.196	3.620																				
80.45	83.18	86.04	181-1123C-9H-4,45-47	0.257	3.804																				C. wuellerstorfi (puffy)
80.55	83.28	86.14	181-1123C-9H-4,55-57	0.101	3.935																				
80.65	83.38	86.24	181-1123C-9H-4,65-67	0.159	3.989																				
80.75	83.48	86.34	181-1123C-9H-4,75-77	-0.019	3.892																				
80.85	83.58	86.44	181-1123C-9H-4,85-87			-0.240	3.902																		
80.95	83.68	86.54	181-1123C-9H-4,95-97			-0.113	4.082																		
81.04	85.87	88.73	181-1123B-10H-2,14-16	0.509	3.628																				
81.05	83.78	86.64	181-1123C-9H-4,105-107			-0.048	3.977																		
81.14	85.97	88.83	181-1123B-10H-2,24-26	0.570	3.730																				
81.15	83.88	86.74	181-1123C-9H-4,115-117	-0.410	3.648																				
81.25	83.98	86.84	181-1123C-9H-4,125-127	0.021	3.664			-0.151	3.555																
81.25	86.08	88.94	181-1123B-10H-2,35-37			0.297	3.754																		Cibicides sp. 2
81.34	86.17	89.03	181-1123B-10H-2,44-46			0.426	3.600					0.257	3.755												
81.35	84.08	86.94	181-1123C-9H-4,135-137	-0.306	3.503																				
81.44	86.27	89.13	181-1123B-10H-2,54-56	-0.130	3.659																				
81.45	84.18	87.04	181-1123C-9H-4,145-147							-0.016	3.667										0.189	3.550			U. peregrina 3
81.54	86.37	89.23	181-1123B-10H-2,64-66	0.083	4.192																				
81.55	84.28	87.14	181-1123C-9H-5,5-7							0.113	3.612														
81.64	86.47	89.33	181-1123B-10H-2,74-76														0.028	3.417							
81.65	84.38	87.24	181-1123C-9H-5,15-17	-0.052	4.176																				C. wuellerstorfi 2
81.74	86.57	89.43	181-1123B-10H-2,84-86	0.085	4.443																				C. wuellerstorfi (puffy)
81.75	84.48	87.34	181-1123C-9H-5,25-27			0.031	3.986																		Cibicides sp. 2
81.84	86.67	89.53	181-1123B-10H-2,94-96			-0.043	4.398																		Cibicides sp. 2
81.85	84.58	87.44	181-1123C-9H-5,35-37	0.182	3.905																				C. wuellerstorfi (puffy)
81.85	84.58	87.44	181-1123C-9H-5,35-37	0.255	3.938																				
81.94	86.77	89.63	181-1123B-10H-2,104-106	-0.016	4.214																				C. wuellerstorfi 2
81.95	84.68	87.54	181-1123C-9H-5,45-47	-0.015	4.074																				C. wuellerstorfi (puffy)
82.04	86.87	89.73	181-1123B-10H-2,114-116	0.262	4.010																				
82.05	84.78	87.64	181-1123C-9H-5,55-57	0.118	3.926			-0.045	3.961	-0.077	4.029														C. cicatricosus 2, C. wuellerstorfi 2
82.14	86.97	89.83	181-1123B-10H-2,124-126	0.453	3.767																				
82.15	84.88	87.74	181-1123C-9H-5,65-67	0.397	4.606			0.182	3.888																C. cicatricosus 2
82.24	87.07	89.93	181-1123B-10H-2,134-136	0.408	3.738																				
82.24	87.07	89.93	181-1123B-10H-2,134-136	0.559	3.634																				
82.25	84.98	87.84	181-1123C-9H-5,75-77							0.384	3.699														
82.34	87.17	90.03	181-1123B-10H-2,144-146	0.506	3.601																				
82.35	85.08	87.94	181-1123C-9H-5,85-87	0.117	3.640																				
82.44	87.27	90.13	181-1123B-10H-3,4-6	0.473	3.688																				
82.45	85.18	88.04	181-1123C-9H-5,95-97	0.533	3.534																				
82.55	85.28	88.14	181-1123C-9H-5,105-107	-0.259	3.781																				
82.64	87.47	90.33	181-1123B-10H-3,24-26			0.143	3.812							0.12	3.922										
82.65	85.38	88.24	181-1123C-9H-5,115-117	0.289	3.516	0.296	3.919																		
82.74	87.57	90.43	181-1123B-10H-3,34-36	0.042	4.034																				C. wuellerstorfi (puffy)
82.75	85.48	88.34	181-1123C-9H-5,125-127			0.353	3.746												0.747	3.883					
82.85	85.58	88.44	181-1123C-9H-5,135-137	0.472	3.947																				
82.94	87.77	90.63	181-1123B-10H-3,54-56	0.010	4.606																				
82.95	85.68	88.54	181-1123C-9H-5,145-147	-0.020	4.186																				C. wuellerstorfi 2
83.04	87.87	90.73	181-1123B-10H-3,64-66			-0.264	4.336																		
83.05	85.78	88.64	181-1123C-9H-6,5-7	-0.123	4.114																				C. wuellerstorfi 2
83.14	87.97	90.83	181-1123B-10H-3,74-76			0.078	4.252																		Cibicides sp. 2
83.24	88.07	90.93	181-1123B-10H-3,84-86			0.097	4.065																		
83.34	88.17	91.03	181-1123B-10H-3,94-96			0.257	3.867																		Cibicides sp. 2
83.44	88.27	91.13	181-1123B-10H-3,104-106																		0.303	3.485			U. peregrina 2
83.54	88.37	91.23	181-1123B-10H-3,114-116	-0.171	3.913																				
83.64	88.47	91.33	181-1123B-10H-3,124-126	-0.293	4.027																				
83.74	88.57	91.43	181-1123B-10H-3,134-136	-0.471	4.464																				
83.84	88.67	91.53	181-1123B-10H-3,144-146	-0.175	4.460																				
83.94	88.77	91.63	181-1123B-10H-4,4-6	-0.292	4.454																				C. wuellerstorfi (puffy)
84.04	88.87	91.73	181-1123B-10H-4,14-16	-0.288	4.430																				C. wuellerstorfi (puffy) 2
84.14	88.97	91.83	181-1123B-10H-4,24-26	-0.960	4.432																				
84.24	89.07	91.93	181-1123B-10H-4,34-36	-0.354	4.251																				
84.34	89.17	92.03	181-1123B-10H-4,44-46	-0.300	4.252																				
84.44	89.27	92.13	181-1123B-10H-4,54-56	-0.014	4.124																				C. wuellerstorfi (puffy)
84.44	89.27	92.13	181-1123B-10H-4,54-56	0.196	4.083																				C. wuellerstorfi (puffy)
84.54	89.37	92.23	181-1123B-10H-4,64-66	0.261	3.759																				C. wuellerstorfi (puffy)
84.63	89.46	92.32	181-1123B-10H-4,73-75	0.348	3.572																				C. wuellerstorfi (puffy)
84.74	89.57	92.43	181-1123B-10H-4,84-86	0.462	3.452																				
84.84	89.67	92.53	181-1123B-10H-4,94-96					0.312	3.539																
84.94	89.77	92.63	181-1123B-10H-4,104-106	-0.047	3.426																				
85.04	89.87	92.73	181-1123B-10H-4,114-116																		0.176	3.469			U. peregrina 2
85.14	89.97	92.83	181-1123B-10H-4,124-126	-0.034	3.805																				C. wuellerstorfi 2
85.24	90.07	92.93	181-1123B-10H-4,134-136	0.302	3.860																				C. wuellerstorfi 2
85.34	90.17	93.03	181-1123B-10H-4,144-146	0.380	3.841																0.622	3.674			U. peregrina 2
85.44	90.27	93.13	181-1123B-10H-5,4-6	0.225	3.735																				
85.54	90.37	93.23	181-1123B-10H-5,14-16			0.040	3.701																		
85.64	90.47	93.33	181-1123B-10H-5,24-26			0.218	3.780														0.483	3.615			
85.74	90.57	93.43	181-1123B-10H-5,34-36			0.269	3.745														0.303	3.713			U. peregrina 2
85.84	90.67	93.53	181-1123B-10H-5,44-46	0.284	3.729																				
85.94	90.77	93.63	181-1123B-10H-5,54-56	0.374	3.622																				
86.04	90.87	93.73	181-1123B-10H-5,64-66	0.284	3.780																				
86.13	90.96	93.82	181-1123B-10H-5,73-75	0.436	3.517																				
86.24	91.07	93.93	181-1123B-10H-5,84-86	0.161	3.665																				
86.34	91.17	94.03	181-1123B-10H-5,94-96	0.264	3.847																				
86.44	91.27	94.13	181-1123B-10H-5,104-106	0.267	3.773																				
86.44	91.27	94.13	181-1123B-10H-5,104-106	0.237	3.927																				
86.54	91.37	94.23	181-1123B-10H-5,114-116	0.279	4.091																				
86.74	91.57	94.43	181-1123B-10H-5,134-136	0.372	3.993																				
86.84	91.67	94.53	181-1123B-10H-5,144-146	0.398	4.080																				
86.94	91.77	94.63	181-1123B-10H-6,4-6			0.100	4.039																		
86.94	91.77	94.63	181-1123B-10H-6,4-6			0.215	3.815																		Cibicides sp. 3
87.04	91.87	94.73	181-1123B-10H-6,14-16	0.644	3.367	-0.008	4.073																		Cibicides sp. 2
87.14	91.97	94.83	181-1123B-10H-6,24-26	0.375	3.868																				
87.14	91.97	94.83	181-1123B-10H-6,24-26	0.285	3.858																				C. wuellerstorfi 2
87.24	92.07	94.93	181-1123B-10H-6,34-36	0.614	3.620																				
87.24	92.07	94.93	181-1123B-10H-6,34-36	-0.044	3.914																				C. wuellerstorfi 2
87.34	92.17	95.03	181-1123B-10H-6,44-46			0.573	3.564	0.214	3.431																C. cicatricosus 2, Cibicides sp. 2
88.75	92.24	95.10	181-1123C-10H-3,75-77	0.528	3.645			0.242	3.590																C. wuellerstorfi 2
88.85	92.34	95.20	181-1123C-10H-3,85-87					0.041	3.624																
88.95	92.44	95.30	181-1123C-10H-3,95-97	0.144	4.159																				
88.95	92.44	95.30	181-1123C-10H-3,95-97	0.222	4.023																				
89.05	92.54	95.40	181-1123C-10H-3,105-107	0.477	3.838																-0.243	3.738			U. peregrina 2
89.15	92.64	95.50	181-1123C-10H-3,115-117	0.371	3.853																				
89.15	92.64	95.50	181-1123C-10H-3,115-117	0.352	3.430																				
89.15	92.64	95.50	181-1123C-10H-3,115-117		3.689																				
89.25	92.74	95.60	181-1123C-10H-3,125-127	0.355	3.899																				
89.25	92.74	95.60	181-1123C-10H-3,125-127	0.209	4.206																				
89.35	92.84	95.70	181-1123C-10H-3,135-137	0.311	3.816																				
89.35	92.84	95.70	181-1123C-10H-3,135-137	0.336	4.063																				
89.45	92.94	95.80	181-1123C-10H-3,145-147	0.343	3.626																				
89.45	92.94	95.80	181-1123C-10H-3,145-147	0.521	3.375																				C. wuellerstorfi 2
89.55	93.04	95.90	181-1123C-10H-4,5-7	0.235	4.005																				
89.55	93.04	95.90	181-1123C-10H-4,5-7	0.312	4.084																				C. wuellerstorfi 2
89.65	93.14	96.00	181-1123C-10H-4,15-17	0.080	3.781																0.601	3.370			
89.75	93.24	96.10	181-1123C-10H-4,25-27	0.063	4.139																				
89.75	93.24	96.10	181-1123C-10H-4,25-27	0.285	3.757																				C. wuellerstorfi 2
89.85	93.34	96.20	181-1123C-10H-4,35-37	0.462	3.710																				
89.85	93.34	96.20	181-1123C-10H-4,35-37	0.338	3.634																				
89.95	93.44	96.30	181-1123C-10H-4,45-47					0.087	3.826																
90.05	93.54	96.40	181-1123C-10H-4,55-57	-0.117	3.893																				
90.05	93.54	96.40	181-1123C-10H-4,55-57	0.035	3.765																				
90.15	93.64	96.50	181-1123C-10H-4,65-67	0.238	4.002																				
90.15	93.64	96.50	181-1123C-10H-4,65-67	0.111	3.891																				
90.25	93.74	96.60	181-1123C-10H-4,75-77	0.157	3.927																				
90.25	93.74	96.60	181-1123C-10H-4,75-77	0.023	3.928																				C. wuellerstorfi 2
90.35	93.84	96.70	181-1123C-10H-4,85-87	0.593	3.649																				
90.45	93.94	96.80	181-1123C-10H-4,95-97	0.569	3.518																				
90.45	93.94	96.80	181-1123C-10H-4,95-97	0.569	3.540																				
90.55	94.04	96.90	181-1123C-10H-4,105-107	0.425	3.778																				
90.55	94.04	96.90	181-1123C-10H-4,105-107	-0.246	3.662																				
90.65	94.14	97.00	181-1123C-10H-4,115-117	0.168	3.797																				
90.65	94.14	97.00	181-1123C-10H-4,115-117	0.413	3.568																				
90.75	94.24	97.10	181-1123C-10H-4,125-127	0.302	3.496																				
