Core label	depth	compdepth	age	cw13	cw18
GeoB1032-3	1,83	1,83	119,41	0,56	2,13
GeoB1032-3	1,88	1,88	122,00	0,46	2,08
GeoB1032-3	1,93	1,93	123,93	0,36	2,78
GeoB1032-3	1,98	1,98	126,11	0,38	2,48
GeoB1032-3	2,03	2,03	129,65	0,08	4,16
GeoB1032-3	2,08	2,08	135,00	-0,05	4,14
GeoB1032-3	2,13	2,13	141,31	-0,05	3,89
GeoB1032-3	2,18	2,18	146,00	-0,14	3,95
GeoB1032-3	2,23	2,23	147,64	-0,13	3,90
GeoB1032-3	2,28	2,28	151,00	-0,32	3,93
GeoB1032-3	2,33	2,33	160,26	0,03	3,81
GeoB1032-3	2,38	2,38	171,00	0,27	3,80
GeoB1032-3	2,43	2,43	178,01	0,11	3,60
GeoB1032-3	2,48	2,48	181,50	0,11	3,50
GeoB1032-3	2,53	2,53	183,00	-0,04	3,40
GeoB1032-3	2,58	2,58	184,04	0,06	3,03
GeoB1032-3	2,63	2,63	186,00	0,20	3,08
GeoB1032-3	2,68	2,68	189,73	0,58	2,68
GeoB1032-3	2,73	2,73	194,00	0,71	2,52
GeoB1032-3	2,78	2,78	198,04	0,45	2,49
GeoB1032-3	2,83	2,83	205,00	0,70	2,83
GeoB1032-3	2,88	2,88	216,00	0,65	2,65
GeoB1032-3	2,93	2,93	222,90	0,05	3,17
GeoB1032-3	2,98	2,98	225,51	-0,03	3,44
GeoB1032-3	3,03	3,03	226,36	0,01	3,34
GeoB1032-3	3,08	3,08	228,00	0,25	3,58
GeoB1032-3	3,13	3,13	232,25	0,23	3,16
GeoB1032-3	3,18	3,18	238,00	0,52	2,56
GeoB1032-3	3,23	3,23	243,72	0,28	3,07
GeoB1032-3	3,28	3,28	249,00	0,08	3,73
GeoB1032-3	3,33	3,33	253,75	-0,16	3,52
GeoB1032-3	3,38	3,38	258,02	0,06	3,64
GeoB1032-3	3,43	3,43	261,92	0,09	3,86
GeoB1032-3	3,48	3,48	265,55	-0,05	3,51
GeoB1032-3	3,53	3,53	269,00	0,13	3,76
GeoB1032-3	3,58	3,58	272,37	-0,15	3,56
GeoB1032-3	3,63	3,63	275,77	0,17	3,29
GeoB1032-3	3,68	3,68	279,27	0,35	3,33
GeoB1032-3	3,73	3,73	282,98	0,42	3,05
GeoB1032-3	3,78	3,78	287,00	0,30	2,88
GeoB1032-3	3,83	3,83	291,31	0,06	3,00
GeoB1032-3	3,88	3,88	295,49	0,20	3,16
GeoB1032-3	3,93	3,93	299,00	0,11	3,53
GeoB1032-3	3,98	3,98	301,47	-0,08	3,24
GeoB1032-3	4,03	4,03	303,14	0,53	3,34
GeoB1032-3	4,08	4,08	304,43	0,64	3,18
GeoB1032-3	4,13	4,13	305,73	0,56	3,04
GeoB1032-3	4,18	4,18	307,45	0,58	2,93
GeoB1032-3	4,23	4,23	310,00	0,45	2,75
GeoB1032-3	4,28	4,28	313,64	0,30	3,06
GeoB1032-3	4,33	4,33	318,03	0,46	3,09
GeoB1032-3	4,38	4,38	322,71	0,36	2,75
GeoB1032-3	4,43	4,43	327,19	0,58	2,47
GeoB1032-3	4,48	4,48	331,00	0,40	2,47
GeoB1032-3	4,53	4,53	333,80	-0,20	3,42
GeoB1032-3	4,58	4,58	335,74	0,00	3,56
GeoB1032-3	4,63	4,63	337,14	0,17	2,63
GeoB1032-3	4,68	4,68	338,28	0,09	3,25
GeoB1032-3	4,73	4,73	339,47	-0,03	3,77
GeoB1032-3	4,78	4,78	341,00	-0,14	3,97
GeoB1032-3	4,83	4,83	343,10	-0,30	3,92
GeoB1032-3	4,88	4,88	345,71	0,06	3,85
GeoB1032-3	4,93	4,93	348,70	0,01	3,73
GeoB1032-3	4,98	4,98	351,96	0,12	3,69
GeoB1032-3	5,03	5,03	355,34	-0,26	3,79
GeoB1032-3	5,08	5,08	358,73	-0,22	3,48
GeoB1032-3	5,13	5,13	362,00	0,06	3,68
GeoB1032-3	5,18	5,18	365,06	-0,08	3,72
GeoB1032-3	5,23	5,23	368,00	0,10	3,65
